osm_id,damaged,_POSTcount,_POSTsum,_POSTmean,_POSTmedian,_POSTstdev,_POSTmin,_POSTmax,_POSTrange,_POSTminority,_POSTmajority,_POSTvariety,_POSTvariance,_PREcount,_PREsum,_PREmean,_PREmedian,_PREstdev,_PREmin,_PREmax,_PRErange,_PREminority,_PREmajority,_PREvariety,_PREvariance,DIFF__POSTcount,DIFF__POSTsum,DIFF__POSTmean,DIFF__POSTmedian,DIFF__POSTstdev,DIFF__POSTmin,DIFF__POSTmax,DIFF__POSTrange,DIFF__POSTminority,DIFF__POSTmajority,DIFF__POSTvariety,DIFF__POSTvariance
295886539,1,1.24431754669893,17.6913682507341,14.217727860278,14.3333330154419,1.54083203125872,12.3333330154419,16.3333339691162,4.00000095367432,12.3333330154419,12.3333330154419,5,2.37416334855289,1.24431754669893,9.97333193505474,8.01510190185227,8.75,1.60619119126017,7.0,11.1666669845581,4.16666698455811,7.0,7.0,5,2.57985014288178,0.0,7.718036315679361,6.202625958425729,5.5833330154419,-0.06535916000145003,5.3333330154419,5.1666669845581,-0.16666603088378995,5.3333330154419,5.3333330154419,0,-0.20568679432889025
295886540,0,6.0,113.916664123535,18.9861106872559,19.5833330154419,1.7202611511611,16.4166660308838,21.0,4.58333396911621,16.4166660308838,16.4166660308838,6,2.95929842819411,6.0,217.749998092651,36.2916663487752,36.8333320617676,2.98675638122075,31.8333339691162,39.5833320617676,7.74999809265137,31.8333339691162,31.8333339691162,6,8.92071368076287,0.0,-103.833333969116,-17.305555661519303,-17.249999046325698,-1.26649523005965,-15.4166679382324,-18.5833320617676,-3.16666412353516,-15.4166679382324,-15.4166679382324,0,-5.961415252568759
295886542,1,3.0,36.4166669845581,12.1388889948527,11.9166669845581,0.501540542262246,11.6666669845581,12.8333330154419,1.16666603088379,11.6666669845581,11.6666669845581,3,0.251542915532708,3.0,65.0833339691162,21.6944446563721,20.9166660308838,1.53105730193219,20.3333339691162,23.8333339691162,3.5,20.3333339691162,20.3333339691162,3,2.34413646179989,0.0,-28.6666669845581,-9.5555556615194,-8.9999990463257,-1.029516759669944,-8.6666669845581,-11.0000009536743,-2.33333396911621,-8.6666669845581,-8.6666669845581,0,-2.092593546267182
295886544,0,4.0,15.3333332538605,3.83333331346512,4.0,0.637377470370918,2.83333325386047,4.5,1.66666674613953,2.83333325386047,2.83333325386047,4,0.406250039736431,4.0,36.7500004768372,9.18750011920929,9.875,1.84407366095705,6.08333349227905,10.9166669845581,4.83333349227905,6.08333349227905,6.08333349227905,4,3.40060766703554,0.0,-21.4166672229767,-5.354166805744169,-5.875,-1.2066961905861322,-3.25000023841858,-6.4166669845581,-3.16666674613952,-3.25000023841858,-3.25000023841858,0,-2.994357627299109
295886546,0,1.41977573425974,16.6912119697234,11.7562313307362,12.25,2.00551601198626,9.0,14.75,5.75,9.0,9.0,6,4.02209447433328,1.41977573425974,16.661426245086,11.7352521549983,11.375,3.37744342992552,7.0,15.75,8.75,7.0,7.0,6,11.407124122347,0.0,0.02978572463740292,0.0209791757379012,0.875,-1.37192741793926,2.0,-1.0,-3.0,2.0,2.0,0,-7.385029648013719
295886549,1,3.0,81.5833339691162,27.1944446563721,27.0,0.463148403469133,26.75,27.8333339691162,1.08333396911621,26.75,26.75,3,0.214506443636007,3.0,93.0833339691162,31.0277779897054,31.5,1.23665689237364,29.3333339691162,32.25,2.91666603088379,29.3333339691162,29.3333339691162,3,1.52932026945523,0.0,-11.5,-3.8333333333333,-4.5,-0.7735084889045071,-2.5833339691162003,-4.4166660308838,-1.83333206176758,-2.5833339691162003,-2.5833339691162003,0,-1.314813825819223
295886550,0,2.0,16.6666665077209,8.33333325386047,8.33333325386047,0.499999761581421,7.83333349227905,8.83333301544189,0.999999523162842,7.83333349227905,7.83333349227905,2,0.249999761581478,2.0,17.0833334922791,8.54166674613953,8.54166674613953,0.625000238418579,7.91666650772095,9.16666698455811,1.25000047683716,7.91666650772095,7.91666650772095,2,0.390625298023281,0.0,-0.41666698455819784,-0.20833349227905984,-0.20833349227905984,-0.12500047683715798,-0.08333301544189986,-0.3333339691162216,-0.25000095367431796,-0.08333301544189986,-0.08333301544189986,0,-0.140625536441803
295886551,1,2.0,37.0833330154419,18.5416665077209,18.5416665077209,3.12499952316284,15.4166669845581,21.6666660308838,6.24999904632568,15.4166669845581,15.4166669845581,2,9.76562201976799,2.0,41.5,20.75,20.75,4.16666603088379,16.5833339691162,24.9166660308838,8.33333206176758,16.5833339691162,16.5833339691162,2,17.3611058129209,0.0,-4.416666984558098,-2.208333492279099,-2.208333492279099,-1.04166650772095,-1.1666669845581001,-3.25,-2.0833330154419,-1.1666669845581001,-1.1666669845581001,0,-7.59548379315291
295886552,0,3.0,153.666664123535,51.2222213745117,52.0,1.34256090928241,49.3333320617676,52.3333320617676,3.0,49.3333320617676,49.3333320617676,3,1.80246979513322,3.0,157.25,52.4166666666667,52.4166679382324,0.544330534838014,51.75,53.0833320617676,1.33333206176758,51.75,51.75,3,0.296295731157039,0.0,-3.583335876464986,-1.1944452921550024,-0.41666793823240056,0.798230374444396,-2.4166679382324006,-0.75,1.66666793823242,-2.4166679382324006,-2.4166679382324006,0,1.506174063976181
295886554,0,3.0,30.8333330154419,10.277777671814,10.0833330154419,1.26625264318782,8.83333301544189,11.9166669845581,3.08333396911621,8.83333301544189,8.83333301544189,3,1.60339575638015,3.0,49.0000009536743,16.3333336512248,16.5,1.09502251285643,14.9166669845581,17.5833339691162,2.66666698455811,14.9166669845581,14.9166669845581,3,1.1990743036624,0.0,-18.1666679382324,-6.055555979410801,-6.4166669845581,0.17123013033139012,-6.083333969116211,-5.6666669845581,0.41666698455810014,-6.083333969116211,-6.083333969116211,0,0.4043214527177499
295886555,0,0.281168723486044,11.1742193092293,39.7420423249313,36.5,4.57492594494729,32.75,41.5833320617676,8.83333206176758,32.75,32.75,3,20.9299474017519,0.281168723486044,9.20631585771658,32.7430296783118,33.5833320617676,2.33531982725856,28.9166660308838,33.75,4.83333396911621,28.9166660308838,28.9166660308838,3,5.45371869558697,0.0,1.9679034515127203,6.999012646619498,2.9166679382324006,2.2396061176887296,3.8333339691162003,7.833332061767599,3.99999809265137,3.8333339691162003,3.8333339691162003,0,15.47622870616493
295886556,0,6.0,173.166666030884,28.8611110051473,29.2916669845581,1.74248829426383,26.1666660308838,30.9166660308838,4.75,26.1666660308838,30.25,5,3.03626545564647,6.0,198.500001907349,33.0833336512248,33.2916660308838,1.36592090206265,30.8333339691162,34.75,3.91666603088379,30.8333339691162,30.8333339691162,6,1.86573991069165,0.0,-25.333335876465014,-4.222222646077498,-3.999999046325705,0.3765673922011801,-4.666667938232401,-3.8333339691162003,0.83333396911621,-4.666667938232401,-0.5833339691162003,-1,1.1705255449548202
295886558,1,2.0,20.6666660308838,10.3333330154419,10.3333330154419,0.25,10.0833330154419,10.5833330154419,0.5,10.0833330154419,10.0833330154419,2,0.0625,2.0,31.1666669845581,15.5833334922791,15.5833334922791,0.916666507720947,14.6666669845581,16.5,1.83333301544189,14.6666669845581,14.6666669845581,2,0.840277486377317,0.0,-10.500000953674299,-5.250000476837201,-5.250000476837201,-0.666666507720947,-4.5833339691162,-5.9166669845581,-1.33333301544189,-4.5833339691162,-4.5833339691162,0,-0.777777486377317
295886559,1,2.0,22.3333330154419,11.1666665077209,11.1666665077209,1.08333349227905,10.0833330154419,12.25,2.16666698455811,10.0833330154419,10.0833330154419,2,1.17361145549353,2.0,27.4166669845581,13.7083334922791,13.7083334922791,1.70833349227905,12.0,15.4166669845581,3.41666698455811,12.0,12.0,2,2.91840332084234,0.0,-5.083333969116197,-2.5416669845582014,-2.5416669845582014,-0.625,-1.9166669845581001,-3.1666669845581,-1.25,-1.9166669845581001,-1.9166669845581001,0,-1.74479186534881
295886560,0,6.0,87.5833330154419,14.5972221692403,14.9166665077209,3.09285931741475,9.41666698455811,18.6666660308838,9.24999904632568,9.41666698455811,9.41666698455811,6,9.56577875731922,6.0,63.2500004768372,10.5416667461395,10.75,2.06925821337547,7.16666650772095,12.9166669845581,5.75000047683716,7.16666650772095,7.16666650772095,6,4.28182955362185,0.0,24.333332538604694,4.055555423100801,4.166666507720899,1.02360110403928,2.250000476837161,5.7499990463257,3.49999856948852,2.250000476837161,2.250000476837161,0,5.283949203697371
295886562,0,3.0,27.3333339691162,9.11111132303874,9.41666698455811,0.432120960580574,8.5,9.41666698455811,0.916666984558105,8.5,9.41666698455811,2,0.186728524573078,3.0,37.1666669845581,12.3888889948527,12.75,0.823085232910353,11.25,13.1666669845581,1.91666698455811,11.25,11.25,3,0.67746930063509,0.0,-9.833333015441898,-3.2777776718139595,-3.333333015441889,-0.390964272329779,-2.75,-3.7499999999999893,-1.0000000000000049,-2.75,-1.8333330154418892,-1,-0.49074077606201205
295886563,0,1.98902482294229,26.4076462695358,13.2766800921428,12.75,2.08875725028042,9.66666698455811,14.8333330154419,5.16666603088379,9.66666698455811,9.66666698455811,6,4.36290685059904,1.98902482294229,19.4602790231908,9.78382914015318,10.4166669845581,1.64304228225879,7.83333349227905,12.4166669845581,4.58333349227905,7.83333349227905,7.83333349227905,6,2.69958794129019,0.0,6.947367246344999,3.4928509519896203,2.3333330154419,0.44571496802163013,1.8333334922790607,2.4166660308837997,0.5833325386047399,1.8333334922790607,1.8333334922790607,0,1.6633189093088498
295886564,1,3.0,22.0833334922791,7.36111116409302,7.58333349227905,0.566557619826475,6.58333349227905,7.91666650772095,1.33333301544189,6.58333349227905,6.58333349227905,3,0.32098753658344,3.0,31.8333330154419,10.6111110051473,10.5,0.888020531704142,9.58333301544189,11.75,2.16666698455811,9.58333301544189,9.58333301544189,3,0.788580464728107,0.0,-9.749999523162803,-3.2499998410542803,-2.91666650772095,-0.32146291187766696,-2.999999523162839,-3.83333349227905,-0.8333339691162198,-2.999999523162839,-2.999999523162839,0,-0.46759292814466696
295886565,0,2.0,49.0833339691162,24.5416669845581,24.5416669845581,3.54166698455811,21.0,28.0833339691162,7.08333396911621,21.0,21.0,2,12.5434050295089,2.0,76.4166641235352,38.2083320617676,38.2083320617676,2.625,35.5833320617676,40.8333320617676,5.25,35.5833320617676,35.5833320617676,2,6.890625,0.0,-27.333330154419002,-13.666665077209501,-13.666665077209501,0.9166669845581099,-14.5833320617676,-12.7499980926514,1.83333396911621,-14.5833320617676,-14.5833320617676,0,5.6527800295089
295886566,0,4.0,33.3333334922791,8.33333337306976,8.04166650772095,0.980716945783444,7.33333349227905,9.91666698455811,2.58333349227905,7.33333349227905,7.33333349227905,4,0.961805727746807,4.0,81.5833320617676,20.3958330154419,19.1666660308838,2.53474140218044,18.5,24.75,6.25,18.5,18.5,4,6.42491397592767,0.0,-48.249998569488504,-12.062499642372142,-11.124999523162849,-1.5540244563969958,-11.16666650772095,-14.83333301544189,-3.66666650772095,-11.16666650772095,-11.16666650772095,0,-5.4631082481808635
295886569,0,1.44404701732797,77.7327243250485,53.8297738178103,53.375,2.25394187904219,48.8333320617676,55.5,6.66666793823242,48.8333320617676,53.1666679382324,5,5.08025399410024,1.44404701732797,72.7670909349017,50.3910814964654,49.3333320617676,2.88631541886763,45.6666679382324,53.8333320617676,8.16666412353516,45.6666679382324,45.6666679382324,6,8.33081669719305,0.0,4.965633390146792,3.4386923213449023,4.041667938232401,-0.6323735398254402,3.166664123535199,1.6666679382324006,-1.4999961853027397,3.166664123535199,7.5,-1,-3.25056270309281
295886571,0,1.78521337711917,7.62158506904288,4.26928521079197,4.41666650772095,1.30326482688116,3.25,6.91666650772095,3.66666650772095,3.25,3.25,5,1.69849920898559,1.78521337711917,15.3739988113329,8.61185503558245,8.66666698455811,0.913710091705797,8.16666698455811,10.5,2.33333301544189,8.16666698455811,8.16666698455811,5,0.834866131685016,0.0,-7.7524137422900194,-4.34256982479048,-4.250000476837161,0.389554735175363,-4.916666984558111,-3.58333349227905,1.3333334922790598,-4.916666984558111,-4.916666984558111,0,0.8636330773005739
295886572,0,3.0,56.1666660308838,18.7222220102946,18.4166660308838,2.28960295981723,16.0833339691162,21.6666660308838,5.58333206176758,16.0833339691162,16.0833339691162,3,5.24228171360382,3.0,61.6666679382324,20.5555559794108,21.0833339691162,2.71342142470141,17.0,23.5833339691162,6.58333396911621,17.0,17.0,3,7.36265582802864,0.0,-5.500001907348597,-1.8333339691162003,-2.6666679382324006,-0.42381846488417985,-0.9166660308837997,-1.9166679382324006,-1.0000019073486301,-0.9166660308837997,-0.9166660308837997,0,-2.12037411442482
295886574,0,4.0,65.7500009536743,16.4375002384186,15.5416669845581,2.31793683029409,14.3333330154419,20.3333339691162,6.00000095367432,14.3333330154419,14.3333330154419,4,5.37283114923383,4.0,113.416666030884,28.3541665077209,27.375,3.63880291694457,24.4166660308838,34.25,9.83333396911621,24.4166660308838,24.4166660308838,4,13.2408866683643,0.0,-47.6666650772097,-11.9166662693023,-11.8333330154419,-1.3208660866504802,-10.0833330154419,-13.9166660308838,-3.833333015441889,-10.0833330154419,-10.0833330154419,0,-7.86805551913047
295886576,0,2.0,11.5,5.75,5.75,0.5,5.25,6.25,1.0,5.25,5.25,2,0.25,2.0,22.5,11.25,11.25,2.33333301544189,8.91666698455811,13.5833330154419,4.66666603088379,8.91666698455811,8.91666698455811,2,5.44444296095116,0.0,-11.0,-5.5,-5.5,-1.83333301544189,-3.666666984558111,-7.3333330154419,-3.66666603088379,-3.666666984558111,-3.666666984558111,0,-5.19444296095116
295886579,0,4.0,28.9999995231628,7.24999988079071,7.125,1.9427571516406,5.16666650772095,9.58333301544189,4.41666650772095,5.16666650772095,5.16666650772095,4,3.77430535025069,4.0,46.3333325386047,11.5833331346512,11.0833332538605,4.41430736901554,6.75,17.4166660308838,10.6666660308838,6.75,6.75,4,19.4861095481449,0.0,-17.3333330154419,-4.3333332538604905,-3.9583332538605003,-2.47155021737494,-1.58333349227905,-7.8333330154419105,-6.24999952316285,-1.58333349227905,-1.58333349227905,0,-15.71180419789421
295886580,0,0.902792762523607,35.1657703745862,38.9522067902784,38.75,2.52030319327609,34.8333320617676,42.4166679382324,7.58333587646484,34.8333320617676,34.8333320617676,6,6.35192818603767,0.902792762523607,39.8206269215402,44.1082699978989,43.3333339691162,2.01900604113304,39.9166679382324,44.3333320617676,4.41666412353516,39.9166679382324,39.9166679382324,6,4.0763853941317,0.0,-4.654856546954001,-5.156063207620498,-4.583333969116197,0.5012971521430498,-5.083335876464801,-1.9166641235351989,3.1666717529296804,-5.083335876464801,-5.083335876464801,0,2.27554279190597
295886582,0,5.0,58.6666674613953,11.7333334922791,11.6666669845581,4.55655806688527,6.33333349227905,19.5,13.1666665077209,6.33333349227905,6.33333349227905,5,20.7622214168973,5.0,45.6666665077209,9.13333330154419,8.75,2.889444290736,6.5,14.5833330154419,8.08333301544189,6.5,6.5,5,8.34888830926688,0.0,13.000000953674402,2.6000001907349084,2.9166669845581,1.6671137761492698,-0.16666650772094993,4.9166669845581,5.08333349227901,-0.16666650772094993,-0.16666650772094993,0,12.413333107630422
